java.sql.Timestamp,java.sql.Timestamp,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.Short,java.lang.String,java.lang.String,java.lang.String,java.lang.Long,java.lang.Long,java.lang.Double,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Double
StartDate,EndDate,ServiceType,Provider,Consumer,PeerConsumer,Period,ServiceLocation,ConsumerLocation,PeerConsumerLocation,DEVICE,QOS,PROTOCOL,SOURCE,DESTINATION,SrcBytes,BILLABLE_BYTES,Empty,GroupId,BillingRecordTypeId,IsVolatile,Amount
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.16.129","192.168.200.5",8157,8157,0.0,18000081,300,0,81.57
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.16.178","172.39.10.201",17412,17412,0.0,18000081,300,0,174.12
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.16.178","192.168.200.12",2937,2937,0.0,18000081,300,0,29.37
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.16.178","192.168.200.4",2136,2136,0.0,18000081,300,0,21.36
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.16.178","192.168.200.5",3204,3204,0.0,18000081,300,0,32.04
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.16.181","172.39.10.201",16944,16944,0.0,18000081,300,0,169.44
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.16.181","192.168.200.12",3204,3204,0.0,18000081,300,0,32.04
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.16.181","192.168.200.4",3204,3204,0.0,18000081,300,0,32.04
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.16.181","192.168.200.5",3204,3204,0.0,18000081,300,0,32.04
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.16.184","172.39.10.201",16968,16968,0.0,18000081,300,0,169.68
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.16.184","192.168.200.12",3228,3228,0.0,18000081,300,0,32.28
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.16.184","192.168.200.4",3228,3228,0.0,18000081,300,0,32.28
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.16.184","192.168.200.5",3228,3228,0.0,18000081,300,0,32.28
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.16.191","172.39.10.201",17904,17904,0.0,18000081,300,0,179.04
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.16.191","192.168.200.12",3228,3228,0.0,18000081,300,0,32.28
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.16.191","192.168.200.4",3228,3228,0.0,18000081,300,0,32.28
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.16.191","192.168.200.5",3228,3228,0.0,18000081,300,0,32.28
2005/09/14-18:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.16.216","172.39.10.201",2728,2728,0.0,18000081,300,0,27.28
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.16.3","172.39.10.201",714190,714190,0.0,18000081,300,0,7141.9
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.16.4","172.39.10.201",250200,250200,0.0,18000081,300,0,2502
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.17.247","192.168.200.12",3228,3228,0.0,18000081,300,0,32.28
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.17.247","192.168.200.4",3228,3228,0.0,18000081,300,0,32.28
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.17.247","192.168.200.5",3228,3228,0.0,18000081,300,0,32.28
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.18.135","172.39.10.201",28440,28440,0.0,18000081,300,0,284.4
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.18.135","192.168.200.12",3228,3228,0.0,18000081,300,0,32.28
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.18.135","192.168.200.4",3228,3228,0.0,18000081,300,0,32.28
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.18.135","192.168.200.5",3228,3228,0.0,18000081,300,0,32.28
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.18.252","10.41.128.204",25578,25578,0.0,18000081,300,0,255.78
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.18.252","172.39.10.201",105924,105924,0.0,18000081,300,0,1059.24
2005/09/14-14:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.18.3","172.39.10.201",28294,28294,0.0,18000081,300,0,282.94
2005/09/14-08:30:00,2005/09/14-09:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.19.169","172.39.10.201",1145,1145,0.0,18000081,300,0,11.45
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.8.13","192.168.200.12",3276,3276,0.0,18000081,300,0,32.76
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.8.13","192.168.200.4",3276,3276,0.0,18000081,300,0,32.76
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.8.13","192.168.200.5",3276,3276,0.0,18000081,300,0,32.76
2005/09/14-08:30:00,2005/09/14-19:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.8.241","192.168.200.12",3180,3180,0.0,18000081,300,0,31.8
2005/09/14-08:30:00,2005/09/14-19:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.8.241","192.168.200.4",3180,3180,0.0,18000081,300,0,31.8
2005/09/14-08:30:00,2005/09/14-19:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","10.66.8.241","192.168.200.5",3180,3180,0.0,18000081,300,0,31.8
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.102","172.39.10.201",24856,24856,0.0,18000081,300,0,248.56
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.102","192.168.200.12",9010,9010,0.0,18000081,300,0,90.1
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.102","192.168.200.4",9010,9010,0.0,18000081,300,0,90.1
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.102","192.168.200.5",9010,9010,0.0,18000081,300,0,90.1
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.103","172.39.10.201",38214,38214,0.0,18000081,300,0,382.14
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.109","172.39.10.201",17887,17887,0.0,18000081,300,0,178.87
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.109","192.168.200.12",3445,3445,0.0,18000081,300,0,34.45
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.109","192.168.200.4",3445,3445,0.0,18000081,300,0,34.45
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.109","192.168.200.5",3445,3445,0.0,18000081,300,0,34.45
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.112","172.39.10.201",90968,90968,0.0,18000081,300,0,909.68
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.112","192.168.200.12",72080,72080,0.0,18000081,300,0,720.8
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.112","192.168.200.4",72080,72080,0.0,18000081,300,0,720.8
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.112","192.168.200.5",72080,72080,0.0,18000081,300,0,720.8
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.117","172.39.10.201",19010,19010,0.0,18000081,300,0,190.1
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.117","192.168.200.12",3710,3710,0.0,18000081,300,0,37.1
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.117","192.168.200.4",3710,3710,0.0,18000081,300,0,37.1
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.117","192.168.200.5",3710,3710,0.0,18000081,300,0,37.1
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.120","172.39.10.201",56520,56520,0.0,18000081,300,0,565.2
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.180","172.39.10.201",17805,17805,0.0,18000081,300,0,178.05
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.180","192.168.200.12",4065,4065,0.0,18000081,300,0,40.65
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.180","192.168.200.4",4065,4065,0.0,18000081,300,0,40.65
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.180","192.168.200.5",4065,4065,0.0,18000081,300,0,40.65
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.181","172.39.10.201",16944,16944,0.0,18000081,300,0,169.44
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.181","192.168.200.12",3204,3204,0.0,18000081,300,0,32.04
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.181","192.168.200.4",3204,3204,0.0,18000081,300,0,32.04
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.181","192.168.200.5",3204,3204,0.0,18000081,300,0,32.04
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.182","172.39.10.201",16992,16992,0.0,18000081,300,0,169.92
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.182","192.168.200.12",3252,3252,0.0,18000081,300,0,32.52
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.182","192.168.200.4",3252,3252,0.0,18000081,300,0,32.52
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.182","192.168.200.5",3252,3252,0.0,18000081,300,0,32.52
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.183","172.39.10.201",16992,16992,0.0,18000081,300,0,169.92
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.183","192.168.200.12",3252,3252,0.0,18000081,300,0,32.52
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.183","192.168.200.4",3252,3252,0.0,18000081,300,0,32.52
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.183","192.168.200.5",3252,3252,0.0,18000081,300,0,32.52
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.185","172.39.10.201",18654,18654,0.0,18000081,300,0,186.54
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.185","192.168.200.12",4914,4914,0.0,18000081,300,0,49.14
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.185","192.168.200.4",4914,4914,0.0,18000081,300,0,49.14
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.185","192.168.200.5",4914,4914,0.0,18000081,300,0,49.14
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.186","172.39.10.201",18746,18746,0.0,18000081,300,0,187.46
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.186","192.168.200.12",4304,4304,0.0,18000081,300,0,43.04
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.186","192.168.200.4",4304,4304,0.0,18000081,300,0,43.04
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.186","192.168.200.5",4304,4304,0.0,18000081,300,0,43.04
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.189","172.39.10.201",17450,17450,0.0,18000081,300,0,174.5
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.189","192.168.200.12",3710,3710,0.0,18000081,300,0,37.1
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.189","192.168.200.4",3710,3710,0.0,18000081,300,0,37.1
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.189","192.168.200.5",3710,3710,0.0,18000081,300,0,37.1
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.193","172.39.10.201",21989,21989,0.0,18000081,300,0,219.89
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.193","192.168.200.12",4505,4505,0.0,18000081,300,0,45.05
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.193","192.168.200.4",4505,4505,0.0,18000081,300,0,45.05
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.193","192.168.200.5",4505,4505,0.0,18000081,300,0,45.05
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.195","172.39.10.201",19297,19297,0.0,18000081,300,0,192.97
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.195","192.168.200.12",3710,3710,0.0,18000081,300,0,37.1
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.195","192.168.200.4",3710,3710,0.0,18000081,300,0,37.1
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.195","192.168.200.5",3710,3710,0.0,18000081,300,0,37.1
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.199","172.39.10.201",201771,201771,0.0,18000081,300,0,2017.71
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.199","192.168.200.12",188031,188031,0.0,18000081,300,0,1880.31
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.199","192.168.200.4",188031,188031,0.0,18000081,300,0,1880.31
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.199","192.168.200.5",188031,188031,0.0,18000081,300,0,1880.31
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.200","172.39.10.201",16968,16968,0.0,18000081,300,0,169.68
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.200","192.168.200.12",3228,3228,0.0,18000081,300,0,32.28
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.200","192.168.200.4",3228,3228,0.0,18000081,300,0,32.28
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.200","192.168.200.5",3228,3228,0.0,18000081,300,0,32.28
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.201","172.39.10.201",9898,9898,0.0,18000081,300,0,98.98
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.201","192.168.200.12",1883,1883,0.0,18000081,300,0,18.83
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.201","192.168.200.4",1883,1883,0.0,18000081,300,0,18.83
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.201","192.168.200.5",1883,1883,0.0,18000081,300,0,18.83
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.205","172.39.10.201",16896,16896,0.0,18000081,300,0,168.96
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.205","192.168.200.12",3156,3156,0.0,18000081,300,0,31.56
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.205","192.168.200.4",3156,3156,0.0,18000081,300,0,31.56
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.205","192.168.200.5",3156,3156,0.0,18000081,300,0,31.56
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.210","172.39.10.201",16920,16920,0.0,18000081,300,0,169.2
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.210","192.168.200.12",3180,3180,0.0,18000081,300,0,31.8
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.210","192.168.200.4",3180,3180,0.0,18000081,300,0,31.8
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.210","192.168.200.5",3180,3180,0.0,18000081,300,0,31.8
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.24","172.39.10.201",25665,25665,0.0,18000081,300,0,256.65
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.24","192.168.200.12",11925,11925,0.0,18000081,300,0,119.25
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.24","192.168.200.4",11925,11925,0.0,18000081,300,0,119.25
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.24","192.168.200.5",11925,11925,0.0,18000081,300,0,119.25
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.25","172.39.10.201",13740,13740,0.0,18000081,300,0,137.4
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.27","172.39.10.201",19494,19494,0.0,18000081,300,0,194.94
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.27","192.168.200.12",3180,3180,0.0,18000081,300,0,31.8
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.27","192.168.200.4",3180,3180,0.0,18000081,300,0,31.8
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.27","192.168.200.5",3180,3180,0.0,18000081,300,0,31.8
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.29","172.39.10.201",13740,13740,0.0,18000081,300,0,137.4
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.32","172.39.10.201",16920,16920,0.0,18000081,300,0,169.2
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.32","192.168.200.12",3180,3180,0.0,18000081,300,0,31.8
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.32","192.168.200.4",3180,3180,0.0,18000081,300,0,31.8
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.32","192.168.200.5",3180,3180,0.0,18000081,300,0,31.8
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.35","172.39.10.201",46274,46274,0.0,18000081,300,0,462.74
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.35","192.168.200.12",19080,19080,0.0,18000081,300,0,190.8
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.35","192.168.200.4",19080,19080,0.0,18000081,300,0,190.8
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.35","192.168.200.5",19080,19080,0.0,18000081,300,0,190.8
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.36","172.39.10.201",13740,13740,0.0,18000081,300,0,137.4
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.37","172.39.10.201",20867,20867,0.0,18000081,300,0,208.67
2005/09/14-08:30:00,2005/09/14-20:30:00,18,1,0,0,0,-1,10192000,10390000,"10.64.0.34_99",0,"UDP","206.235.186.37","192.168.200.12",3419,3419,0.0,18000081,300,0,34.19
